SEASON_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_ID,GAME_DATE,HWIN,HPLUSMINUS,HFGM,HFGA,HFG_PCT,HFG3M,HFG3A,HFG3_PCT,HFTM,HFTA,HFT_PCT,HOREB,HDREB,HREB,HAST,HSTL,HBLK,HTOV,HPF,AFGM,AFGA,AFG_PCT,AFG3M,AFG3A,AFG3_PCT,AFTM,AFTA,AFT_PCT,AOREB,ADREB,AREB,AAST,ASTL,ABLK,ATOV,APF
42000,San Antonio Spurs,Dallas Mavericks,0040000056,2001-05-07,W,14.0,42,81,0.519,8,18,0.444,8,12,0.667,10,35,45,28,5,6,12,18,27,79,0.342,7,14,0.5,25,29,0.862,12,26,38,13,9,4,8,16
42000,Los Angeles Lakers,Sacramento Kings,0040000043,2001-05-06,W,3.0,42,87,0.483,3,12,0.25,21,34,0.618,19,32,51,22,12,10,15,21,39,86,0.453,4,11,0.364,23,29,0.793,12,30,42,14,6,6,16,22
42000,Los Angeles Lakers,San Antonio Spurs,0040000071,2001-05-25,W,39.0,44,92,0.478,7,18,0.389,16,25,0.64,22,41,63,24,6,5,15,21,26,81,0.321,1,12,0.083,19,28,0.679,11,24,35,12,10,9,8,19
42000,Sacramento Kings,Phoenix Suns,0040000007,2001-04-22,L,-3.0,32,92,0.348,4,11,0.364,15,21,0.714,21,33,54,17,9,2,18,16,36,87,0.414,5,16,0.313,9,16,0.563,11,37,48,24,12,9,16,23
42000,New York Knicks,Toronto Raptors,0040000016,2001-04-26,L,-20.0,26,66,0.394,2,5,0.4,20,28,0.714,8,28,36,13,12,5,16,23,37,83,0.446,4,13,0.308,16,22,0.727,16,32,48,15,10,8,18,22
42000,Phoenix Suns,Sacramento Kings,0040000023,2001-04-29,L,-8.0,36,87,0.414,5,22,0.227,19,27,0.704,9,29,38,23,12,4,15,30,32,78,0.41,6,14,0.429,34,41,0.829,12,36,48,16,7,7,22,26
42000,Philadelphia 76ers,Milwaukee Bucks,0040000077,2001-05-24,L,-14.0,26,75,0.347,2,13,0.154,24,30,0.8,20,29,49,14,4,1,11,11,40,79,0.506,10,21,0.476,2,6,0.333,9,29,38,25,5,7,6,21
42000,Phoenix Suns,Sacramento Kings,0040000030,2001-05-02,L,-7.0,32,88,0.364,3,13,0.231,15,22,0.682,17,32,49,17,4,5,11,24,29,83,0.349,5,16,0.313,26,33,0.788,17,31,48,15,8,6,14,23
42000,Dallas Mavericks,Utah Jazz,0040000028,2001-05-01,W,30.0,36,78,0.462,13,25,0.52,22,23,0.957,8,37,45,20,5,8,9,19,30,78,0.385,2,9,0.222,15,24,0.625,10,32,42,21,5,4,9,22
42000,Orlando Magic,Milwaukee Bucks,0040000029,2001-05-01,L,-8.0,40,92,0.435,8,23,0.348,16,27,0.593,18,26,44,25,7,7,9,30,35,77,0.455,6,14,0.429,36,47,0.766,14,34,48,16,3,9,9,23
42000,Los Angeles Lakers,Sacramento Kings,0040000049,2001-05-08,W,6.0,36,79,0.456,0,10,0.0,24,37,0.649,15,39,54,22,8,4,17,28,32,89,0.36,4,14,0.286,22,27,0.815,14,32,46,12,13,6,13,28
42000,San Antonio Spurs,Minnesota Timberwolves,0040000010,2001-04-23,W,17.0,34,80,0.425,7,17,0.412,11,17,0.647,11,32,43,18,10,5,9,18,24,71,0.338,4,14,0.286,17,21,0.81,13,34,47,14,2,7,18,21
42000,Philadelphia 76ers,Indiana Pacers,0040000011,2001-04-24,W,18.0,41,82,0.5,7,15,0.467,27,34,0.794,16,25,41,26,12,6,14,28,34,77,0.442,6,17,0.353,24,32,0.75,14,21,35,20,8,6,19,25
42000,Los Angeles Lakers,Philadelphia 76ers,0040000084,2001-06-08,W,9.0,38,81,0.469,4,16,0.25,18,26,0.692,15,37,52,29,7,13,16,24,34,87,0.391,6,15,0.4,15,26,0.577,14,28,42,16,9,5,11,23
42000,Los Angeles Lakers,Philadelphia 76ers,0040000083,2001-06-06,L,-6.0,40,90,0.444,6,13,0.462,15,27,0.556,16,28,44,23,14,9,19,22,40,83,0.482,4,11,0.364,23,25,0.92,11,31,42,21,10,8,18,21
42000,Philadelphia 76ers,Toronto Raptors,0040000068,2001-05-20,W,1.0,32,75,0.427,2,8,0.25,22,32,0.688,15,26,41,22,6,3,11,18,35,73,0.479,4,14,0.286,13,17,0.765,8,27,35,23,9,7,10,21
42000,Toronto Raptors,Philadelphia 76ers,0040000065,2001-05-13,L,-5.0,27,81,0.333,4,18,0.222,21,24,0.875,20,27,47,17,6,11,12,21,34,80,0.425,3,9,0.333,13,17,0.765,14,27,41,20,10,6,13,24
42000,Milwaukee Bucks,Philadelphia 76ers,0040000081,2001-06-01,W,10.0,37,77,0.481,13,19,0.684,23,24,0.958,13,23,36,28,9,3,10,23,38,80,0.475,8,13,0.615,16,20,0.8,13,24,37,25,5,3,14,20
42000,Charlotte Hornets,Milwaukee Bucks,0040000045,2001-05-13,W,7.0,30,86,0.349,4,14,0.286,21,27,0.778,15,28,43,18,12,4,12,16,32,76,0.421,7,22,0.318,7,16,0.438,16,35,51,22,7,8,23,25
42000,Philadelphia 76ers,Toronto Raptors,0040000062,2001-05-06,L,-3.0,32,78,0.41,3,10,0.3,26,36,0.722,11,30,41,18,13,4,18,26,35,80,0.438,7,18,0.389,19,23,0.826,10,27,37,23,6,5,17,27
42000,Philadelphia 76ers,Los Angeles Lakers,0040000085,2001-06-10,L,-5.0,33,80,0.413,2,12,0.167,23,30,0.767,13,29,42,17,5,6,14,22,35,75,0.467,4,10,0.4,22,25,0.88,10,30,40,18,8,6,13,26
42000,Milwaukee Bucks,Orlando Magic,0040000013,2001-04-25,W,7.0,36,83,0.434,6,11,0.545,25,33,0.758,18,35,53,23,5,3,12,15,40,88,0.455,7,17,0.412,9,16,0.563,12,29,41,22,7,3,7,22
42000,Toronto Raptors,Philadelphia 76ers,0040000067,2001-05-18,W,12.0,41,86,0.477,8,18,0.444,11,13,0.846,11,27,38,29,11,6,8,17,34,81,0.42,3,14,0.214,18,22,0.818,15,34,49,16,4,9,14,18
42000,Utah Jazz,Dallas Mavericks,0040000001,2001-04-21,W,2.0,33,80,0.413,3,10,0.3,19,27,0.704,19,29,48,24,7,5,15,22,31,72,0.431,7,20,0.35,17,18,0.944,9,28,37,15,4,6,16,23
42000,Utah Jazz,Dallas Mavericks,0040000034,2001-05-03,L,-1.0,31,79,0.392,3,10,0.3,18,22,0.818,12,28,40,19,5,5,6,24,27,68,0.397,8,18,0.444,22,26,0.846,9,28,37,12,3,9,12,23
42000,Charlotte Hornets,Milwaukee Bucks,0040000044,2001-05-10,W,10.0,39,81,0.481,4,13,0.308,20,34,0.588,17,40,57,24,2,5,12,19,37,89,0.416,9,22,0.409,9,13,0.692,8,27,35,27,7,4,7,27
42000,Philadelphia 76ers,Toronto Raptors,0040000066,2001-05-16,W,33.0,47,78,0.603,11,21,0.524,16,16,1.0,13,25,38,32,9,5,11,20,34,71,0.479,4,13,0.308,16,22,0.727,11,17,28,21,8,3,13,19
42000,New York Knicks,Toronto Raptors,0040000040,2001-05-04,L,-4.0,37,73,0.507,6,19,0.316,9,14,0.643,10,29,39,21,4,2,17,27,35,75,0.467,6,9,0.667,17,24,0.708,11,24,35,24,11,3,11,19
42000,Milwaukee Bucks,Charlotte Hornets,0040000041,2001-05-06,W,12.0,40,86,0.465,10,23,0.435,14,19,0.737,8,33,41,31,8,7,10,23,33,78,0.423,2,12,0.167,24,31,0.774,11,32,43,18,9,6,10,22
42000,Utah Jazz,Dallas Mavericks,0040000012,2001-04-24,W,11.0,32,67,0.478,5,11,0.455,40,45,0.889,9,22,31,23,6,4,11,36,28,69,0.406,6,25,0.24,36,46,0.783,11,19,30,13,1,2,13,34
42000,New York Knicks,Toronto Raptors,0040000008,2001-04-22,W,7.0,33,80,0.413,2,7,0.286,24,28,0.857,10,35,45,14,4,5,10,17,35,88,0.398,2,11,0.182,13,20,0.65,9,28,37,25,8,2,11,20
42000,Miami Heat,Charlotte Hornets,0040000009,2001-04-23,L,-26.0,31,77,0.403,6,22,0.273,8,10,0.8,8,25,33,16,5,5,16,27,33,73,0.452,6,10,0.6,30,40,0.75,15,32,47,16,11,1,14,17
42000,San Antonio Spurs,Minnesota Timberwolves,0040000002,2001-04-21,W,5.0,33,66,0.5,4,11,0.364,17,24,0.708,8,34,42,18,3,6,16,20,33,87,0.379,1,4,0.25,15,19,0.789,13,26,39,20,9,3,5,22
42000,Milwaukee Bucks,Charlotte Hornets,0040000048,2001-05-20,W,9.0,32,68,0.471,7,17,0.412,33,35,0.943,8,34,42,26,2,13,13,23,36,82,0.439,6,14,0.429,17,28,0.607,14,23,37,23,4,7,7,30
42000,Philadelphia 76ers,Milwaukee Bucks,0040000080,2001-05-30,W,1.0,31,84,0.369,2,12,0.167,25,28,0.893,18,26,44,16,13,4,14,18,34,80,0.425,6,20,0.3,14,16,0.875,11,32,43,16,6,4,16,26
42000,Los Angeles Lakers,Portland Trail Blazers,0040000015,2001-04-26,W,18.0,43,89,0.483,6,22,0.273,14,23,0.609,16,32,48,31,11,1,15,24,30,69,0.435,5,20,0.25,23,31,0.742,7,25,32,19,6,7,17,18
42000,Philadelphia 76ers,Los Angeles Lakers,0040000086,2001-06-13,L,-14.0,33,77,0.429,1,6,0.167,19,30,0.633,8,29,37,15,9,1,9,27,36,72,0.5,10,19,0.526,18,32,0.563,12,31,43,24,6,6,14,22
42000,Philadelphia 76ers,Milwaukee Bucks,0040000076,2001-05-22,W,8.0,36,89,0.404,5,11,0.455,16,23,0.696,17,35,52,21,9,4,9,20,31,79,0.392,6,17,0.353,17,21,0.81,11,32,43,21,3,9,13,23
42000,Minnesota Timberwolves,San Antonio Spurs,0040000025,2001-04-30,L,-13.0,32,81,0.395,3,13,0.231,17,19,0.895,9,35,44,20,7,8,12,27,32,79,0.405,8,14,0.571,25,34,0.735,10,38,48,26,5,3,10,19
42000,Milwaukee Bucks,Charlotte Hornets,0040000046,2001-05-15,L,-8.0,30,82,0.366,4,15,0.267,22,28,0.786,18,34,52,20,3,6,10,22,35,79,0.443,7,9,0.778,17,23,0.739,11,32,43,21,9,3,8,23
42000,San Antonio Spurs,Dallas Mavericks,0040000059,2001-05-14,W,18.0,42,81,0.519,6,14,0.429,15,23,0.652,13,36,49,28,9,9,16,17,33,90,0.367,0,11,0.0,21,26,0.808,19,28,47,16,12,3,12,20
42000,Milwaukee Bucks,Philadelphia 76ers,0040000079,2001-05-28,L,-6.0,33,77,0.429,8,21,0.381,9,11,0.818,10,38,48,22,4,12,13,20,35,90,0.389,3,12,0.25,16,22,0.727,14,32,46,20,7,6,6,14
42000,Toronto Raptors,Philadelphia 76ers,0040000064,2001-05-11,W,24.0,40,81,0.494,12,22,0.545,10,12,0.833,12,31,43,29,7,10,14,22,26,74,0.351,3,9,0.333,23,33,0.697,11,26,37,18,8,7,14,20
42000,Dallas Mavericks,San Antonio Spurs,0040000058,2001-05-12,W,4.0,45,93,0.484,4,11,0.364,18,19,0.947,12,29,41,29,6,6,7,28,37,76,0.487,5,15,0.333,29,41,0.707,14,33,47,20,4,2,12,24
42000,Sacramento Kings,Los Angeles Lakers,0040000050,2001-05-11,L,-22.0,32,91,0.352,1,14,0.071,16,21,0.762,14,36,50,15,9,4,16,27,35,75,0.467,5,13,0.385,28,41,0.683,7,39,46,18,12,3,14,23
