SEASON_ID,HOME_TEAM_NAME,AWAY_TEAM_NAME,GAME_ID,GAME_DATE,HWIN,HPLUSMINUS,HPO,APO,HGLW,AGLW,HLGR,ALGR,HLH2HR,ALH2HR,HTFR,ATFR,HSWR,ASWR,HSPS,ASPS,HSPL,ASPL
22004,New Orleans Hornets,Memphis Grizzlies,20400949,2005-03-16,L,-6.0,0.0278,0.1,3,3,0.3,0.6,0.3333333333333333,0.6666666666666666,0.5,0.5,0.226,0.5710000000000001,88.3,93.5,95.3,90.4
22004,San Antonio Spurs,Golden State Warriors,20400347,2004-12-18,W,19.0,0.2,0.0196,3,4,0.8,0.4,0.7,0.3,0.9,0.2,0.792,0.304,95.6,93.1,84.8,98.8
22004,Indiana Pacers,Charlotte Bobcats,20400721,2005-02-09,W,7.0,0.0769,0.0025,4,3,0.3,0.2,1.0,0.0,0.4,0.1,0.46799999999999997,0.222,92.7,93.7,94.3,100.1
22004,Milwaukee Bucks,Boston Celtics,20401164,2005-04-13,L,-3.0,0.0244,0.0196,4,3,0.2,0.4,0.6,0.4,0.6,0.7,0.377,0.545,96.9,101.4,99.4,100.3
22004,Charlotte Bobcats,Orlando Magic,20400985,2005-03-21,W,5.0,0.0025,0.0132,4,4,0.0,0.3,0.5,0.5,0.2,0.2,0.188,0.485,93.1,99.4,100.1,100.6
22004,Portland Trail Blazers,Washington Wizards,20401046,2005-03-28,L,-8.0,0.0179,0.0079,4,4,0.2,0.5,0.7,0.3,0.3,0.4,0.353,0.5589999999999999,92.3,100.1,96.2,100.4
22004,Portland Trail Blazers,Cleveland Cavaliers,20400568,2005-01-19,L,-6.0,0.0179,0.0244,4,3,0.2,0.7,0.7,0.3,0.5,0.4,0.405,0.611,93.1,96.8,95.9,93.0
22004,Orlando Magic,New Jersey Nets,20400482,2005-01-08,W,3.0,0.0132,0.0526,4,4,0.4,0.5,0.2,0.8,0.7,0.4,0.5479999999999999,0.375,101.7,86.0,100.9,92.3
22004,Seattle SuperSonics,Sacramento Kings,20400729,2005-02-10,W,8.0,0.0141,0.1667,2,3,0.6,0.5,0.4,0.6,0.7,0.6,0.7170000000000001,0.667,101.1,102.8,96.5,99.5
22004,Phoenix Suns,Cleveland Cavaliers,20400218,2004-12-01,W,19.0,0.0099,0.0244,3,4,0.8,0.8,0.8,0.2,0.7,0.4,0.857,0.643,107.0,96.5,95.2,90.3
22004,Indiana Pacers,Milwaukee Bucks,20400449,2005-01-04,W,17.0,0.0769,0.0244,2,4,0.5,0.3,0.4,0.6,0.5,0.2,0.536,0.33299999999999996,92.6,96.6,93.4,99.3
22004,New York Knicks,Los Angeles Clippers,20400075,2004-11-12,W,14.0,0.0099,0.0057,2,4,0.3,0.4,0.4,0.6,0.5,0.3,0.33299999999999996,0.6,87.3,97.4,98.0,86.2
22004,Los Angeles Clippers,Boston Celtics,20400306,2004-12-13,L,-7.0,0.0057,0.0196,2,3,0.6,0.4,0.3,0.7,0.6,0.3,0.579,0.42100000000000004,96.7,98.2,92.4,96.3
22004,Portland Trail Blazers,Boston Celtics,20400275,2004-12-09,W,2.0,0.0179,0.0196,2,3,0.5,0.4,0.6,0.4,0.5,0.2,0.5,0.41200000000000003,90.6,98.9,91.0,97.5
22004,Miami Heat,Indiana Pacers,20400577,2005-01-21,L,-6.0,0.0435,0.0769,2,4,0.6,0.5,0.2,0.8,0.9,0.5,0.725,0.514,101.7,93.0,96.6,94.3
22004,Sacramento Kings,Minnesota Timberwolves,20401087,2005-04-03,L,-12.0,0.1667,0.1667,3,3,0.6,0.6,0.4,0.6,0.8,0.6,0.608,0.521,102.9,95.9,101.0,95.2
22004,Utah Jazz,Denver Nuggets,20400046,2004-11-08,W,11.0,0.0196,0.0385,3,3,0.6,0.3,0.6,0.4,0.8,0.1,1.0,0.33299999999999996,104.0,84.7,80.0,95.7
22004,Los Angeles Clippers,Philadelphia 76ers,20400433,2005-01-02,W,6.0,0.0057,0.0278,4,3,0.2,0.7,0.3,0.7,0.5,0.5,0.46399999999999997,0.46399999999999997,94.9,97.5,94.9,99.4
22004,New Jersey Nets,Houston Rockets,20400097,2004-11-15,L,-11.0,0.0526,0.0526,3,3,0.4,0.4,0.6,0.4,0.6,0.3,0.33299999999999996,0.429,85.0,88.6,96.7,90.1
22004,Los Angeles Lakers,Houston Rockets,20400477,2005-01-07,W,7.0,0.1667,0.0526,3,3,0.4,0.6,0.7,0.3,0.6,0.4,0.5329999999999999,0.5,98.1,90.5,97.8,90.1
22004,Dallas Mavericks,Denver Nuggets,20400593,2005-01-23,W,2.0,0.0588,0.0385,3,3,0.8,0.3,0.7,0.3,0.8,0.2,0.684,0.436,103.0,95.2,96.6,97.9
22004,Cleveland Cavaliers,Detroit Pistons,20400990,2005-03-22,W,15.0,0.0244,0.1,4,3,0.3,0.6,0.3,0.7,0.6,0.5,0.531,0.6459999999999999,96.8,93.1,94.9,89.4
22004,Milwaukee Bucks,Los Angeles Lakers,20400205,2004-11-30,L,-5.0,0.0244,0.1667,3,3,0.4,0.6,0.2,0.8,0.5,0.2,0.364,0.5710000000000001,98.1,97.2,99.6,96.9
22004,Portland Trail Blazers,Minnesota Timberwolves,20400827,2005-02-27,L,-8.0,0.0179,0.1667,2,2,0.5,0.3,0.3,0.7,0.6,0.3,0.415,0.48200000000000004,92.5,96.2,94.9,95.6
22004,Phoenix Suns,Minnesota Timberwolves,20401076,2005-04-01,W,9.0,0.0099,0.1667,4,3,0.7,0.7,0.3,0.7,0.6,0.6,0.7609999999999999,0.528,110.7,95.9,103.6,95.1
22004,Utah Jazz,Phoenix Suns,20400513,2005-01-12,W,7.0,0.0196,0.0099,4,4,0.1,0.9,0.6,0.4,0.4,0.9,0.33299999999999996,0.8859999999999999,94.1,110.1,97.7,98.6
22004,New Orleans Hornets,Portland Trail Blazers,20401143,2005-04-10,L,-10.0,0.0278,0.0179,3,3,0.3,0.1,0.6666666666666666,0.3333333333333333,0.1,0.0,0.24,0.32,88.7,92.6,95.3,96.8
22004,Los Angeles Clippers,Atlanta Hawks,20400829,2005-02-27,W,7.0,0.0057,0.0057,2,3,0.2,0.1,0.5,0.5,0.8,0.0,0.436,0.185,95.0,90.9,95.7,100.0
22004,New Jersey Nets,Golden State Warriors,20400471,2005-01-07,W,10.0,0.0526,0.0196,3,3,0.4,0.4,0.7,0.3,0.5,0.2,0.355,0.344,86.1,94.5,92.9,99.1
22004,Cleveland Cavaliers,Memphis Grizzlies,20400615,2005-01-26,W,3.0,0.0244,0.1,4,4,0.6,0.8,0.2857142857142857,0.7142857142857143,0.7,0.7,0.6,0.5579999999999999,97.2,93.8,94.1,90.5
22004,New Orleans Hornets,Charlotte Bobcats,20400848,2005-03-02,W,9.0,0.0278,0.0025,3,3,0.3,0.2,0.0,1.0,0.4,0.1,0.196,0.222,87.8,93.2,95.4,99.1
22004,Boston Celtics,Philadelphia 76ers,20401088,2005-04-03,L,-4.0,0.0196,0.0278,2,4,0.6,0.5,0.5,0.5,0.7,0.5,0.542,0.486,101.5,98.3,100.4,99.8
22004,Cleveland Cavaliers,Philadelphia 76ers,20400959,2005-03-18,L,-12.0,0.0244,0.0278,3,3,0.3,0.5,0.3,0.7,0.6,0.4,0.5479999999999999,0.484,97.1,98.7,94.7,100.0
22004,Portland Trail Blazers,Indiana Pacers,20400863,2005-03-04,L,-9.0,0.0179,0.0769,3,4,0.3,0.6,0.6,0.4,0.5,0.4,0.4,0.491,92.3,92.5,95.0,93.3
22004,Boston Celtics,Indiana Pacers,20400612,2005-01-26,W,14.0,0.0196,0.0769,4,3,0.5,0.4,0.1,0.9,0.8,0.5,0.46299999999999997,0.513,100.4,93.3,99.8,94.4
22004,Cleveland Cavaliers,Atlanta Hawks,20400457,2005-01-05,W,16.0,0.0244,0.0057,2,2,0.6,0.1,0.5,0.5,0.8,0.2,0.6,0.172,96.8,90.0,93.7,100.5
22004,Houston Rockets,Atlanta Hawks,20400323,2004-12-15,W,23.0,0.0526,0.0057,2,4,0.4,0.2,0.7,0.3,0.4,0.2,0.429,0.19,86.6,90.1,89.5,100.4
22004,Washington Wizards,New York Knicks,20400277,2004-12-10,W,2.0,0.0079,0.0099,3,4,0.7,0.6,0.4,0.6,0.5,0.3,0.625,0.5,102.8,95.4,99.4,97.6
22004,Boston Celtics,Atlanta Hawks,20400522,2005-01-14,W,12.0,0.0196,0.0057,4,2,0.4,0.2,0.6,0.4,0.8,0.1,0.444,0.188,100.8,90.5,100.5,99.9
22004,Minnesota Timberwolves,Los Angeles Lakers,20400494,2005-01-10,L,-9.0,0.1667,0.1667,4,3,0.3,0.5,0.5,0.5,0.6,0.4,0.531,0.5479999999999999,99.5,98.5,96.9,98.0
22004,Boston Celtics,Los Angeles Lakers,20400845,2005-03-02,W,3.0,0.0196,0.1667,3,4,0.6,0.4,0.3,0.7,0.7,0.3,0.509,0.509,101.0,98.0,100.2,99.0
22004,Houston Rockets,Utah Jazz,20400436,2005-01-02,W,19.0,0.0526,0.0196,4,3,0.6,0.2,0.3,0.7,0.8,0.1,0.5,0.36700000000000005,89.9,95.6,89.8,98.3
22004,Utah Jazz,Philadelphia 76ers,20400463,2005-01-05,L,-7.0,0.0196,0.0278,4,3,0.1,0.6,0.8,0.2,0.3,0.6,0.344,0.467,94.7,97.5,98.2,99.2
22004,Orlando Magic,Los Angeles Lakers,20400073,2004-11-12,W,9.0,0.0132,0.1667,4,4,0.5,0.4,0.1,0.9,0.3,0.3,0.6,0.5,94.6,93.7,96.4,97.5
22004,Boston Celtics,Detroit Pistons,20400908,2005-03-11,W,2.0,0.0196,0.1,3,3,0.6,0.7,0.3,0.7,0.8,0.6,0.525,0.627,101.0,92.3,99.7,88.8
22004,Golden State Warriors,Portland Trail Blazers,20401183,2005-04-15,W,20.0,0.0196,0.0179,4,4,0.7,0.1,0.3,0.7,0.6,0.1,0.392,0.321,98.2,92.5,101.2,96.6
22004,Los Angeles Lakers,Portland Trail Blazers,20400668,2005-02-01,W,13.0,0.1667,0.0179,4,2,0.5,0.3,0.6,0.4,0.7,0.2,0.5479999999999999,0.405,98.1,93.2,98.2,95.9
22004,New York Knicks,Milwaukee Bucks,20400594,2005-01-23,L,-5.0,0.0099,0.0244,3,3,0.1,0.5,0.5,0.5,0.4,0.3,0.436,0.368,95.5,95.3,97.7,98.4
22004,Toronto Raptors,Indiana Pacers,20401146,2005-04-11,L,-4.0,0.0179,0.0769,3,4,0.3,0.8,0.2,0.8,0.5,0.6,0.408,0.539,99.6,93.5,101.4,92.6
22004,Milwaukee Bucks,Chicago Bulls,20400870,2005-03-05,W,8.0,0.0244,0.0057,3,3,0.5,0.6,0.6,0.4,0.6,0.5,0.41100000000000003,0.527,97.1,93.8,98.9,94.0
22004,Portland Trail Blazers,Memphis Grizzlies,20400919,2005-03-12,W,14.0,0.0179,0.1,3,3,0.2,0.5,0.5,0.5,0.4,0.5,0.373,0.574,92.7,93.8,96.1,90.7
22004,Los Angeles Clippers,New Orleans Hornets,20400365,2004-12-21,W,9.0,0.0057,0.0278,3,4,0.4,0.1,0.5,0.5,0.5,0.1,0.478,0.087,96.7,84.7,95.1,93.5
22004,Milwaukee Bucks,Cleveland Cavaliers,20400037,2004-11-06,W,14.0,0.0244,0.0244,1,2,0.2,0.3,0.6,0.4,0.3,0.3,0.0,0.0,92.0,95.0,93.0,100.5
22004,Portland Trail Blazers,Phoenix Suns,20400247,2004-12-05,L,-22.0,0.0179,0.0099,3,3,0.6,0.9,0.5,0.5,0.6,0.8,0.5329999999999999,0.813,90.0,106.9,89.0,95.7
22004,Minnesota Timberwolves,Dallas Mavericks,20400920,2005-03-13,L,-9.0,0.1667,0.0588,4,4,0.6,0.5,0.5,0.5,0.5,0.7,0.508,0.6559999999999999,96.3,102.6,95.7,98.1
22004,Sacramento Kings,Utah Jazz,20400517,2005-01-13,W,14.0,0.1667,0.0196,3,4,0.6,0.2,0.8,0.2,0.7,0.1,0.667,0.35100000000000003,102.0,94.7,98.6,97.9
22004,Los Angeles Lakers,Denver Nuggets,20400439,2005-01-02,W,8.0,0.1667,0.0385,1,3,0.5,0.2,0.8,0.2,0.5,0.4,0.556,0.483,98.4,95.0,97.2,97.2
22004,Los Angeles Clippers,Miami Heat,20400528,2005-01-14,W,2.0,0.0057,0.0435,3,4,0.5,0.7,0.4,0.6,0.5,0.8,0.5,0.737,95.4,101.1,95.3,96.3
22004,New Orleans Hornets,Golden State Warriors,20400738,2005-02-11,W,3.0,0.0278,0.0196,4,4,0.2,0.2,0.5714285714285714,0.42857142857142855,0.5,0.1,0.184,0.28600000000000003,87.2,94.0,94.9,99.6
22004,New York Knicks,Chicago Bulls,20401122,2005-04-08,L,-8.0,0.0099,0.0057,4,3,0.2,0.9,0.3,0.7,0.6,0.7,0.392,0.568,96.5,94.1,99.1,93.7
22004,Washington Wizards,Los Angeles Clippers,20400731,2005-02-11,W,3.0,0.0079,0.0057,4,3,0.6,0.5,0.7,0.3,0.8,0.1,0.604,0.469,102.3,94.8,101.3,94.8
22004,Toronto Raptors,Washington Wizards,20400192,2004-11-28,L,-5.0,0.0179,0.0079,4,2,0.3,0.5,0.5,0.5,0.6,0.4,0.429,0.545,97.8,101.9,98.3,102.2
22004,Minnesota Timberwolves,Sacramento Kings,20400282,2004-12-10,W,8.0,0.1667,0.1667,4,3,0.7,0.9,0.7,0.3,0.6,0.4,0.667,0.722,100.5,102.6,95.6,99.1
22004,Chicago Bulls,Toronto Raptors,20401135,2005-04-09,W,13.0,0.0057,0.0179,4,3,0.9,0.4,0.8,0.2,0.7,0.3,0.573,0.413,94.2,99.7,93.7,101.3
22004,Cleveland Cavaliers,Toronto Raptors,20400236,2004-12-04,W,8.0,0.0244,0.0179,4,5,0.7,0.3,0.4,0.6,0.8,0.2,0.625,0.389,96.5,98.3,91.1,100.1
22004,Chicago Bulls,Philadelphia 76ers,20400281,2004-12-10,L,-5.0,0.0057,0.0278,4,4,0.3,0.2,0.2,0.8,0.2,0.1,0.188,0.33299999999999996,89.8,93.2,98.1,98.9
22004,Houston Rockets,Chicago Bulls,20400725,2005-02-09,W,13.0,0.0526,0.0057,3,2,0.8,0.6,0.7,0.3,0.7,0.6,0.5710000000000001,0.511,93.3,92.8,92.1,92.5
22004,Detroit Pistons,Golden State Warriors,20400898,2005-03-09,W,4.0,0.1,0.0196,3,4,0.7,0.5,0.6,0.4,0.9,0.5,0.621,0.317,92.3,95.5,88.8,99.9
22004,Houston Rockets,Memphis Grizzlies,20400056,2004-11-09,W,3.0,0.0526,0.1,4,3,0.3,0.0,0.5,0.5,0.5,0.2,0.5,0.0,90.0,86.7,91.0,101.3
22004,New Orleans Hornets,Toronto Raptors,20400875,2005-03-06,L,-11.0,0.0278,0.0179,4,3,0.5,0.4,0.5555555555555556,0.4444444444444444,0.5,0.4,0.22399999999999998,0.414,88.0,98.9,95.0,100.5
22004,Cleveland Cavaliers,New York Knicks,20400478,2005-01-08,W,25.0,0.0244,0.0099,2,3,0.6,0.5,0.6,0.4,0.8,0.5,0.613,0.5,96.9,97.1,93.5,98.4
22004,Atlanta Hawks,Phoenix Suns,20400992,2005-03-22,L,-11.0,0.0057,0.0099,3,2,0.1,0.7,0.2,0.8,0.2,0.9,0.16699999999999998,0.754,91.5,110.2,101.0,103.3
22004,Portland Trail Blazers,Denver Nuggets,20401083,2005-04-02,L,-6.0,0.0179,0.0385,4,4,0.1,0.8,0.3,0.7,0.2,0.7,0.33799999999999997,0.563,92.3,98.2,96.4,96.4
22004,Utah Jazz,Portland Trail Blazers,20400285,2004-12-10,W,5.0,0.0196,0.0179,3,3,0.2,0.6,0.7,0.3,0.4,0.3,0.42100000000000004,0.529,96.8,90.5,97.4,90.8
22004,Los Angeles Lakers,Chicago Bulls,20400145,2004-11-21,W,9.0,0.1667,0.0057,2,3,0.5,0.1,0.7,0.3,0.8,0.2,0.5,0.0,96.4,91.1,98.2,101.7
22004,Portland Trail Blazers,Philadelphia 76ers,20400399,2004-12-27,L,-7.0,0.0179,0.0278,2,2,0.5,0.5,0.6,0.4,0.7,0.3,0.52,0.44,90.6,96.6,91.2,99.0
22004,Los Angeles Clippers,Chicago Bulls,20400921,2005-03-13,W,5.0,0.0057,0.0057,3,3,0.4,0.6,0.8,0.2,0.7,0.6,0.435,0.542,95.7,93.7,96.3,93.8
22004,New Orleans Hornets,New York Knicks,20400268,2004-12-08,L,-7.0,0.0278,0.0099,3,4,0.1,0.5,0.5714285714285714,0.42857142857142855,0.2,0.2,0.063,0.47100000000000003,86.2,96.0,94.4,98.6
22004,Los Angeles Lakers,Sacramento Kings,20400181,2004-11-26,L,-3.0,0.1667,0.1667,3,3,0.6,0.7,0.5,0.5,0.8,0.3,0.583,0.636,97.2,99.5,97.6,99.8
22004,Los Angeles Clippers,Minnesota Timberwolves,20400243,2004-12-04,L,-7.0,0.0057,0.1667,3,3,0.7,0.7,0.2,0.8,0.6,0.6,0.625,0.667,96.9,99.7,91.6,95.9
22004,New Orleans Hornets,Orlando Magic,20400024,2004-11-05,L,-1.0,0.0278,0.0132,1,1,0.4,0.3,0.625,0.375,0.5,0.2,0.0,1.0,91.0,93.0,106.0,92.0
22004,Atlanta Hawks,Orlando Magic,20400655,2005-01-31,W,1.0,0.0057,0.0132,4,4,0.2,0.6,0.3,0.7,0.4,0.3,0.19,0.5579999999999999,90.5,100.3,99.6,100.3
22004,Orlando Magic,Chicago Bulls,20401109,2005-04-06,L,-1.0,0.0132,0.0057,4,4,0.4,0.9,0.5,0.5,0.4,0.6,0.473,0.562,99.9,94.0,101.3,93.6
22004,Phoenix Suns,New Orleans Hornets,20401158,2005-04-12,W,14.0,0.0099,0.0278,4,4,0.7,0.3,0.5714285714285714,0.42857142857142855,0.7,0.5,0.753,0.237,110.5,88.6,103.2,95.2
22004,Milwaukee Bucks,Minnesota Timberwolves,20400662,2005-02-01,W,5.0,0.0244,0.1667,3,3,0.3,0.7,0.0,1.0,0.5,0.3,0.35700000000000004,0.545,95.8,97.7,99.2,95.4
22004,Chicago Bulls,New York Knicks,20401214,2005-04-19,W,1.0,0.0057,0.0099,3,4,0.7,0.3,0.7,0.3,0.7,0.3,0.575,0.4,94.6,97.2,93.5,99.8
22004,New Jersey Nets,Milwaukee Bucks,20400563,2005-01-19,W,6.0,0.0526,0.0244,3,4,0.3,0.4,0.4,0.6,0.6,0.3,0.35100000000000003,0.361,86.4,95.6,92.5,98.8
22004,Chicago Bulls,Orlando Magic,20400430,2005-01-01,W,15.0,0.0057,0.0132,2,2,0.6,0.4,0.4,0.6,0.5,0.5,0.34600000000000003,0.556,89.8,102.0,93.5,101.5
22004,Denver Nuggets,Dallas Mavericks,20400390,2004-12-26,L,-14.0,0.0385,0.0588,2,2,0.4,0.6,0.3,0.7,0.7,0.7,0.5,0.63,94.9,99.6,97.0,95.1
22004,Washington Wizards,Philadelphia 76ers,20401132,2005-04-09,L,-6.0,0.0079,0.0278,4,3,0.5,0.6,0.3,0.7,0.6,0.5,0.547,0.507,99.9,98.5,100.3,99.7
22004,Detroit Pistons,Washington Wizards,20401111,2005-04-06,W,12.0,0.1,0.0079,3,4,0.6,0.6,0.9,0.1,0.8,0.5,0.63,0.562,93.1,100.2,89.9,100.4
22004,San Antonio Spurs,New Orleans Hornets,20400645,2005-01-29,W,10.0,0.2,0.0278,3,4,0.7,0.5,0.8,0.2,1.0,0.1,0.778,0.19,97.0,87.1,86.1,94.9
22004,Cleveland Cavaliers,Indiana Pacers,20400928,2005-03-13,W,12.0,0.0244,0.0769,2,3,0.3,0.6,0.1,0.9,0.6,0.4,0.542,0.508,97.3,92.8,95.2,93.1
22004,Seattle SuperSonics,Los Angeles Clippers,20400504,2005-01-11,W,5.0,0.0141,0.0057,3,2,0.6,0.5,0.8,0.2,0.7,0.4,0.75,0.5,100.1,95.1,95.1,95.2
22004,Chicago Bulls,Utah Jazz,20400475,2005-01-07,W,6.0,0.0057,0.0196,3,4,0.7,0.1,0.3,0.7,0.6,0.1,0.379,0.33299999999999996,90.2,94.8,93.0,98.4
22004,Orlando Magic,Miami Heat,20401221,2005-04-20,L,-5.0,0.0132,0.0435,4,4,0.2,0.5,0.3,0.7,0.3,0.4,0.444,0.716,99.6,101.6,101.8,95.0
22004,Indiana Pacers,Seattle SuperSonics,20400836,2005-03-01,L,-8.0,0.0769,0.0141,4,4,0.7,0.7,0.6,0.4,0.6,0.6,0.509,0.7040000000000001,92.6,100.8,93.1,96.7
22004,New Jersey Nets,Charlotte Bobcats,20400804,2005-02-25,W,7.0,0.0526,0.0025,2,1,0.4,0.2,1.0,0.0,0.7,0.1,0.418,0.21600000000000003,89.9,93.4,93.8,99.6
22004,Washington Wizards,Charlotte Bobcats,20400392,2004-12-27,W,19.0,0.0079,0.0025,3,3,0.4,0.4,1.0,0.0,0.7,0.1,0.56,0.304,100.0,94.2,100.3,99.1
22004,Portland Trail Blazers,Dallas Mavericks,20401172,2005-04-14,L,-12.0,0.0179,0.0588,3,4,0.2,0.9,0.3,0.7,0.2,0.7,0.325,0.6920000000000001,92.5,102.3,96.6,96.8
22004,Chicago Bulls,New York Knicks,20400530,2005-01-15,W,2.0,0.0057,0.0099,3,3,0.7,0.4,0.6,0.4,0.8,0.4,0.455,0.486,91.1,96.6,91.8,98.4
22004,Detroit Pistons,Cleveland Cavaliers,20400326,2004-12-16,W,12.0,0.1,0.0244,3,3,0.6,0.6,0.7,0.3,0.8,0.5,0.524,0.636,89.9,97.2,90.0,93.4
22004,Phoenix Suns,Toronto Raptors,20400388,2004-12-26,W,12.0,0.0099,0.0179,2,3,1.0,0.3,0.5,0.5,0.9,0.1,0.885,0.35700000000000004,109.4,97.0,98.0,98.9
22004,New Jersey Nets,Washington Wizards,20400132,2004-11-20,L,-11.0,0.0526,0.0079,3,3,0.2,0.4,0.9,0.1,0.4,0.3,0.25,0.5,80.9,101.0,92.4,104.5
22004,Detroit Pistons,Utah Jazz,20400927,2005-03-13,W,2.0,0.1,0.0196,3,3,0.6,0.3,0.4,0.6,0.9,0.2,0.617,0.32799999999999996,92.7,94.8,89.2,98.2
22004,San Antonio Spurs,Los Angeles Clippers,20400566,2005-01-19,W,1.0,0.2,0.0057,4,4,0.7,0.5,0.8,0.2,1.0,0.3,0.775,0.486,96.6,95.6,85.3,95.7
22004,Detroit Pistons,Sacramento Kings,20401057,2005-03-30,W,17.0,0.1,0.1667,4,3,0.6,0.6,0.1,0.9,0.8,0.3,0.614,0.611,92.7,102.8,90.0,100.9
22004,Detroit Pistons,Boston Celtics,20400434,2005-01-02,W,12.0,0.1,0.0196,3,4,0.5,0.5,0.5,0.5,0.5,0.3,0.536,0.44799999999999995,89.6,101.4,89.3,100.9
22004,Seattle SuperSonics,Toronto Raptors,20400079,2004-11-12,W,1.0,0.0141,0.0179,4,4,0.6,0.6,0.5,0.5,0.8,0.4,0.8,0.8,103.8,98.6,91.8,95.4
22004,New York Knicks,Phoenix Suns,20400607,2005-01-25,L,-15.0,0.0099,0.0099,3,3,0.1,0.4,0.6,0.4,0.3,0.5,0.425,0.762,95.5,108.1,97.8,99.8
22004,Portland Trail Blazers,New Orleans Hornets,20400726,2005-02-09,L,-11.0,0.0179,0.0278,3,4,0.5,0.2,0.4,0.6,0.6,0.1,0.435,0.16699999999999998,93.6,87.1,95.9,95.2
22004,Dallas Mavericks,Los Angeles Clippers,20400570,2005-01-20,W,22.0,0.0588,0.0057,3,4,0.7,0.5,0.7,0.3,0.7,0.2,0.667,0.474,103.0,95.1,97.0,95.3
22004,Milwaukee Bucks,Toronto Raptors,20401213,2005-04-19,L,-18.0,0.0244,0.0179,4,3,0.3,0.3,0.7,0.3,0.5,0.3,0.37,0.4,97.1,99.5,99.9,101.2
22004,Atlanta Hawks,Cleveland Cavaliers,20400401,2004-12-28,L,-9.0,0.0057,0.0244,2,3,0.3,0.5,0.6,0.4,0.2,0.3,0.192,0.593,89.5,96.7,100.2,93.7
22004,Atlanta Hawks,Houston Rockets,20400100,2004-11-16,W,4.0,0.0057,0.0526,3,4,0.4,0.4,0.3,0.7,0.4,0.4,0.16699999999999998,0.5,86.7,87.5,102.5,87.5
22004,Washington Wizards,Seattle SuperSonics,20400465,2005-01-06,W,11.0,0.0079,0.0141,3,4,0.5,0.6,0.3,0.7,0.7,0.8,0.5670000000000001,0.767,101.0,100.0,99.9,94.6
22004,Los Angeles Lakers,Phoenix Suns,20401154,2005-04-11,L,-11.0,0.1667,0.0099,4,3,0.2,0.7,0.6,0.4,0.4,0.8,0.442,0.75,98.4,110.5,100.9,103.3
22004,Miami Heat,San Antonio Spurs,20400745,2005-02-13,W,4.0,0.0435,0.2,3,3,0.8,0.8,0.3,0.7,0.8,0.6,0.731,0.784,102.2,97.1,96.5,86.4
22004,Dallas Mavericks,Portland Trail Blazers,20400171,2004-11-26,W,9.0,0.0588,0.0179,4,4,0.5,0.5,0.6,0.4,0.7,0.5,0.615,0.545,99.0,90.5,96.0,89.0
22004,New Orleans Hornets,Houston Rockets,20401017,2005-03-25,L,-13.0,0.0278,0.0526,4,4,0.3,0.8,0.16666666666666666,0.8333333333333334,0.3,0.7,0.22399999999999998,0.603,88.6,94.7,95.7,91.7
22004,San Antonio Spurs,Charlotte Bobcats,20400966,2005-03-18,W,17.0,0.2,0.0025,3,4,0.7,0.1,1.0,0.0,0.8,0.0,0.7659999999999999,0.19399999999999998,96.8,93.4,86.7,100.1
22004,New Jersey Nets,Dallas Mavericks,20400080,2004-11-13,L,-16.0,0.0526,0.0588,3,4,0.5,0.6,0.2,0.8,0.7,0.4,0.4,0.833,86.4,103.8,97.2,93.7
22004,Charlotte Bobcats,Milwaukee Bucks,20400545,2005-01-17,L,-7.0,0.0025,0.0244,3,4,0.1,0.3,0.0,1.0,0.5,0.2,0.242,0.34299999999999997,93.0,95.5,99.3,99.0
22004,Washington Wizards,Dallas Mavericks,20400091,2004-11-14,L,-9.0,0.0079,0.0588,3,4,0.4,0.7,0.3,0.7,0.4,0.4,0.5,0.857,97.5,102.4,101.5,91.4
22004,Golden State Warriors,Dallas Mavericks,20400768,2005-02-15,L,-7.0,0.0196,0.0588,3,3,0.2,0.6,0.2,0.8,0.2,0.7,0.275,0.6729999999999999,94.5,102.1,99.9,96.9
22004,Dallas Mavericks,Houston Rockets,20400222,2004-12-02,W,7.0,0.0588,0.0526,3,3,0.5,0.3,0.8,0.2,0.6,0.4,0.625,0.375,97.9,86.8,95.2,89.2
22004,New York Knicks,Charlotte Bobcats,20400751,2005-02-13,W,3.0,0.0099,0.0025,3,3,0.2,0.2,0.5,0.5,0.2,0.1,0.38,0.213,95.8,93.4,99.6,99.9
22004,San Antonio Spurs,Minnesota Timberwolves,20400378,2004-12-23,W,14.0,0.2,0.1667,3,2,0.7,0.6,0.5,0.5,0.9,0.6,0.769,0.625,95.6,100.4,85.2,95.9
22004,Chicago Bulls,Washington Wizards,20400807,2005-02-25,W,7.0,0.0057,0.0079,2,1,0.5,0.5,0.2,0.8,0.9,0.3,0.529,0.585,93.7,101.3,93.5,101.2
22004,Charlotte Bobcats,Toronto Raptors,20400628,2005-01-28,W,7.0,0.0025,0.0179,4,3,0.0,0.6,0.0,1.0,0.1,0.1,0.205,0.419,93.4,98.5,99.7,99.4
22004,Milwaukee Bucks,Toronto Raptors,20400808,2005-02-25,L,-4.0,0.0244,0.0179,2,1,0.7,0.4,0.7,0.3,0.7,0.3,0.423,0.40700000000000003,96.7,99.3,98.8,100.9
22004,Minnesota Timberwolves,Utah Jazz,20401114,2005-04-06,W,25.0,0.1667,0.0196,3,3,0.7,0.3,0.4,0.6,0.7,0.1,0.527,0.315,96.1,93.6,95.3,97.5
